date,airPressure_outside_max,airPressure_outside_mean,airPressure_outside_min,airPressure_outside_stdev,hour_group,humidity_outside_max,humidity_outside_mean,humidity_outside_min,humidity_outside_stdev,light_outside_max,light_outside_mean,light_outside_min,light_outside_stdev,rain_outside_max,rain_outside_mean,rain_outside_min,rain_outside_stdev,temperature_outside_max,temperature_outside_mean,temperature_outside_min,temperature_outside_stdev
12-01-2017 2,1002,1001.0294117647059,1000,0.7971652092047723,2,100,97.76470588235294,85,2.903068632779979,78,31.676470588235293,0,26.407896647548316,23,7.705882352941177,0,8.009575374681821,,,,
12-01-2017 3,1003,1002.0,1001,0.3429971702850177,3,100,97.71428571428571,78,4.232725645084337,0,0.0,0,0.0,24,15.085714285714285,0,5.209558119295659,,,,
12-03-2017 0,1009,1008.8571428571429,1008,0.35503580124836315,0,96,87.68571428571428,72,6.711585367948508,0,0.0,0,0.0,2,0.4857142857142857,0,0.7017385373413063,,,,
12-03-2017 1,1008,1007.2647058823529,1006,0.7511132557708274,1,100,99.08823529411765,96,0.9331486957680148,117,43.8235294117647,0,43.97759111751244,24,3.823529411764706,0,7.34215965352815,,,,
12-03-2017 2,1009,1007.1142857142858,1005,0.9932545604469881,2,100,97.82857142857142,67,5.953178658032512,120,40.48571428571429,0,38.90438613452475,20,10.314285714285715,0,4.9155900164765605,,,,
12-03-2017 3,1009,1008.7058823529412,1008,0.46249729006288026,3,100,97.41176470588235,93,2.641368413242301,0,0.0,0,0.0,16,12.529411764705882,1,3.7516484790236446,,,,
12-04-2017 0,1011,1010.2,1009,0.677365137434578,0,91,81.65714285714286,69,5.509045274086316,0,0.0,0,0.0,2,0.2571428571428571,0,0.5054326709601878,,,,
12-04-2017 1,1011,1010.1515151515151,1010,0.36410954062720957,1,92,80.18181818181819,58,8.270635349893567,1173,213.0,0,227.72269320381753,0,0.0,0,0.0,,,,
12-04-2017 2,1010,1009.3142857142857,1009,0.47100821595360554,2,79,72.6,68,2.8512123324484064,328,121.11428571428571,0,111.56421823289027,0,0.0,0,0.0,,,,
12-04-2017 3,1011,1010.3823529411765,1009,0.5512908203729235,3,78,72.44117647058823,66,2.120479883802581,0,0.0,0,0.0,0,0.0,0,0.0,,,,
12-05-2017 0,1016,1012.4705882352941,1011,2.1775061370354605,0,84,77.1470588235294,58,6.99840827331982,0,0.0,0,0.0,0,0.0,0,0.0,,,,
12-05-2017 1,1013,1012.3823529411765,1011,0.7790711595597375,1,82,73.29411764705883,60,6.346220119403484,374,161.61764705882354,0,132.65882755259537,0,0.0,0,0.0,,,,
12-05-2017 2,1014,1013.3529411764706,1013,0.48507125007266594,2,79,58.73529411764706,49,9.38505847814206,306,145.8235294117647,0,119.66708126582233,13,2.1176470588235294,0,3.9062087787486357,,,,
12-05-2017 3,1016,1015.3714285714286,1014,0.5469549011258115,3,80,64.2,53,8.428941738055224,0,0.0,0,0.0,0,0.0,0,0.0,,,,
12-06-2017 0,1015,1014.0,1012,1.3257359305592338,0,84,79.32352941176471,73,2.3188370679272796,0,0.0,0,0.0,0,0.0,0,0.0,,,,
12-06-2017 1,1015,1014.1428571428571,1014,0.35503580124836315,1,83,74.6,60,5.897157839861105,423,165.9142857142857,0,154.30991951428206,0,0.0,0,0.0,,,,
12-06-2017 2,1014,1012.6176470588235,1012,0.603761235285532,2,81,75.76470588235294,73,2.499197732235854,323,147.7941176470588,0,114.46364499244045,0,0.0,0,0.0,,,,
12-06-2017 3,1013,1012.0285714285715,1012,0.1690308509457033,3,82,78.22857142857143,65,3.163074772560194,0,0.0,0,0.0,0,0.0,0,0.0,,,,
12-11-2017 0,1005,1005.0,1005,0.0,0,73,68.42857142857143,64,2.2398229221724373,0,0.0,0,0.0,0,0.0,0,0.0,5.0,2.6857142857142855,1.0,1.050810011692061
12-11-2017 1,1006,1005.6666666666666,1005,0.47871355387816905,1,77,64.36363636363636,48,10.26772303695597,402,159.21212121212122,0,142.70637634137043,0,0.0,0,0.0,12.0,3.5294117647058822,1.0,2.5493349592399293
12-11-2017 2,1006,1004.8,1004,0.5313689313240572,2,58,52.51428571428571,47,2.8009602195069645,366,134.28571428571428,0,125.23614668686828,0,0.0,0,0.0,7.0,6.571428571428571,6.0,0.5020964452534338
12-11-2017 3,1006,1005.0294117647059,1005,0.17149858514250885,3,78,64.76470588235294,50,6.800440375800147,0,0.0,0,0.0,0,0.0,0,0.0,14.0,6.529411764705882,3.0,2.977036294377214
12-12-2017 0,1006,1004.6666666666666,1004,0.5400617248673217,0,71,64.27272727272727,57,4.868731400944753,0,0.0,0,0.0,0,0.0,0,0.0,9.0,5.636363636363637,4.0,2.012743491763509
12-12-2017 1,1005,1004.6571428571428,1004,0.4815939919779354,1,61,54.05714285714286,40,5.630499179327119,948,227.37142857142857,0,229.13264662177485,0,0.0,0,0.0,14.0,8.17142857142857,4.0,3.1853129339823045
12-12-2017 2,1005,1004.3529411764706,1004,0.48507125007266594,2,71,56.970588235294116,48,7.821823758959353,367,166.88235294117646,0,133.06998949194673,0,0.0,0,0.0,12.0,11.147058823529411,10.0,0.8574929257125442
12-12-2017 3,1006,1005.6285714285714,1005,0.4902408943099112,3,76,68.22857142857143,56,7.24400650552585,0,0.0,0,0.0,0,0.0,0,0.0,14.0,10.2,8.0,2.139268704075132
12-13-2017 0,1005,1003.9714285714285,1002,1.4447819759338063,0,94,77.61764705882354,69,8.460298389616925,0,0.0,0,0.0,18,2.085714285714286,0,4.877146155473377,11.0,7.647058823529412,7.0,0.8121185516225344
12-13-2017 1,1006,1005.3714285714286,1005,0.4902408943099112,1,75,67.37142857142857,55,4.059018385287365,489,164.25714285714287,0,154.82634349055544,0,0.0,0,0.0,15.0,9.514285714285714,7.0,2.3932678689267055
12-13-2017 2,1005,1003.8823529411765,1003,0.6402985043618773,2,78,66.11764705882354,59,5.4426191660641905,400,157.94117647058823,0,148.39136240003194,0,0.0,0,0.0,14.0,12.735294117647058,11.0,0.9312365038082192
12-13-2017 3,1003,1002.4411764705883,1002,0.5039947372613783,3,92,80.26470588235294,76,4.769275553458075,0,0.0,0,0.0,0,0.0,0,0.0,11.0,10.147058823529411,7.0,1.158168693976687
12-14-2017 0,1002,1000.5588235294117,999,0.6125543375075284,0,99,91.6470588235294,73,6.271060772194458,0,0.0,0,0.0,14,8.235294117647058,0,5.820855000871991,13.0,8.5,7.0,1.561855927860806
12-14-2017 1,1002,1001.2647058823529,1001,0.44781107551989907,1,95,79.47058823529412,56,12.255450968094669,396,173.73529411764707,0,138.29926024113146,13,3.088235294117647,0,5.071415121728688,16.0,10.117647058823529,7.0,3.0327975472436077
12-14-2017 2,1001,1000.0,999,0.3481553119113957,2,79,74.88235294117646,70,2.5909481812105697,315,146.88235294117646,0,117.12225281041519,0,0.0,0,0.0,12.0,11.058823529411764,10.0,0.42220033092074905
12-14-2017 3,1000,1000.0,1000,0.0,3,88,78.37142857142857,65,7.025523695303953,1,0.05714285714285714,0,0.23550410797680277,0,0.0,0,0.0,17.0,11.82857142857143,10.0,2.162320571076555
12-15-2017 0,1000,997.6764705882352,993,2.682384604372647,0,90,85.74285714285715,72,4.648483985273536,0,0.0,0,0.0,0,0.0,0,0.0,11.0,8.942857142857143,7.0,0.8725505932695972
12-15-2017 1,1001,1000.2285714285714,1000,0.4260429614980358,1,91,82.17142857142858,54,7.540033212150735,878,203.42857142857142,0,216.86310207597973,0,0.0,0,0.0,16.0,9.571428571428571,7.0,1.9141226570464307
12-15-2017 2,1000,998.7647058823529,998,0.6988659007542696,2,82,70.20588235294117,62,6.034142311901933,369,154.97058823529412,0,133.46285041938725,0,0.0,0,0.0,13.0,11.529411764705882,10.0,0.8251829592405759
12-15-2017 3,998,996.0882352941177,994,1.0834190285590568,3,85,77.26470588235294,67,5.523003264745422,0,0.0,0,0.0,0,0.0,0,0.0,14.0,9.941176470588236,9.0,1.2538710114557174
12-16-2017 0,999,994.5294117647059,992,3.16453160034062,0,92,88.55882352941177,77,2.9355829163598033,0,0.0,0,0.0,6,0.5294117647058824,0,1.4404396239205683,13.0,7.606060606060606,6.0,1.3448836831533504
12-16-2017 1,992,991.7058823529412,991,0.46249729006288026,1,94,83.44117647058823,66,8.087368289295494,523,185.94117647058823,0,157.04678731077112,0,0.0,0,0.0,15.0,8.294117647058824,6.0,2.576460006978166
12-16-2017 2,995,992.7941176470588,991,1.3206842066211506,2,79,71.47058823529412,62,4.432902422332123,326,143.52941176470588,0,122.28809384651144,0,0.0,0,0.0,16.0,13.176470588235293,12.0,0.9683033657896907
12-16-2017 3,999,996.9428571428572,995,1.2820676577277803,3,89,77.77142857142857,69,5.520473734390993,0,0.0,0,0.0,1,0.05714285714285714,0,0.23550410797680277,15.0,11.457142857142857,9.0,1.52127765851133
12-17-2017 0,1006,1002.1176470588235,999,2.760815710403226,0,100,95.32352941176471,85,5.001336719713763,0,0.0,0,0.0,24,11.617647058823529,5,6.536678360824393,8.0,5.411764705882353,2.0,2.1478339625859793
12-17-2017 1,1003,1002.4857142857143,1001,0.6584933146039914,1,100,96.57142857142857,94,1.7869743453458893,104,32.0,0,34.79604439993651,23,6.685714285714286,3,3.5211247248189164,6.0,4.4,3.0,1.0058651529317202
12-17-2017 2,1003,1001.9705882352941,1001,0.5765778939017567,2,100,98.23529411764706,95,1.3939006427226193,155,43.88235294117647,0,46.35878832435076,8,4.235294117647059,3,0.8548905132596332,4.0,3.176470588235294,2.0,0.7164977208318386
12-17-2017 3,1006,1004.3142857142857,1003,0.9321521136730905,3,100,99.45714285714286,97,0.8859311201102668,0,0.0,0,0.0,20,7.571428571428571,3,5.56927344657174,3.0,2.2285714285714286,1.0,0.6456057021813513
12-18-2017 0,1010,1007.8,1006,1.6591989562649165,0,100,97.74285714285715,94,2.091198040286352,0,0.0,0,0.0,7,3.2857142857142856,0,2.503778656955365,4.0,2.914285714285714,2.0,0.6584933146039914
12-18-2017 1,1008,1007.5,1007,0.5075192189225523,1,100,96.05882352941177,82,4.485270009578412,111,31.852941176470587,0,32.93991992128514,9,7.5,5,1.212310591266516,6.0,3.0,2.0,1.1806521053804944
12-18-2017 2,1008,1007.9142857142857,1007,0.2840286409986905,2,99,88.85714285714286,83,5.456474066986618,165,55.17142857142857,0,47.53233309101953,9,4.2,0,3.9837906866819845,5.0,4.2,3.0,0.7194769341845014
12-18-2017 3,1010,1009.2352941176471,1008,0.7807852895958004,3,97,89.11764705882354,68,7.453958500434733,0,0.0,0,0.0,0,0.0,0,0.0,11.0,4.970588235294118,4.0,1.8827010596102074
12-19-2017 0,1018,1013.4857142857143,1010,3.3287643756967182,0,97,94.4,91,1.8818013897827355,0,0.0,0,0.0,6,1.8,0,2.5414215568086624,3.0,2.8857142857142857,2.0,0.32280285109067564
12-19-2017 1,1015,1013.7352941176471,1012,1.136417111041267,1,98,91.5,70,5.378126293072935,219,59.029411764705884,0,74.9721100847014,20,5.588235294117647,0,6.791784908695894,8.0,3.911764705882353,3.0,1.2641357584081998
12-19-2017 2,1016,1015.5142857142857,1015,0.50709255283711,2,96,90.65714285714286,87,2.6782660890392274,180,68.97142857142858,0,59.380867246597056,10,4.0,1,2.0579830217101063,4.0,3.7714285714285714,3.0,0.42604296149803583
12-19-2017 3,1018,1017.2058823529412,1016,0.5918339122415548,3,98,91.91176470588235,65,9.749491508290662,0,0.0,0,0.0,12,6.9411764705882355,4,1.9531043893743176,12.0,4.147058823529412,3.0,2.6757310294365317
12-20-2017 0,1021,1018.9411764705883,1018,1.391340676112557,0,99,88.97058823529412,82,5.401937329904988,0,0.0,0,0.0,5,1.9090909090909092,0,1.9742662618621818,3.0,1.7941176470588236,1.0,0.6409941031594635
12-20-2017 1,1020,1019.2352941176471,1018,0.8186768159996095,1,87,77.97058823529412,63,6.598830447879185,301,93.05882352941177,0,97.21296246541017,0,0.0,0,0.0,10.0,4.323529411764706,2.0,2.920363076589747
12-20-2017 2,1020,1019.3823529411765,1019,0.4932702180563817,2,79,73.61764705882354,69,2.4248049703811287,286,112.8529411764706,0,108.14724316046413,0,0.0,0,0.0,4.0,3.2058823529411766,3.0,0.41042563012190475
12-20-2017 3,1021,1020.2285714285714,1020,0.4260429614980358,3,87,78.88571428571429,60,7.115730000876801,0,0.0,0,0.0,0,0.0,0,0.0,10.0,2.8823529411764706,1.0,2.2396523794438865
12-21-2017 0,1021,1020.0294117647059,1019,0.8343131494664033,0,84,80.8529411764706,76,1.986810340663716,0,0.0,0,0.0,0,0.0,0,0.0,1.0,0.6470588235294118,0.0,0.48507125007266594
12-21-2017 1,1022,1021.0,1020,0.5940885257860046,1,85,78.2,66,4.915760966763227,557,145.37142857142857,0,162.82868762169963,0,0.0,0,0.0,8.0,2.0285714285714285,1.0,1.671310058284928
12-21-2017 2,1021,1020.2352941176471,1020,0.43056154520204615,2,70,62.76470588235294,57,3.668529748677806,501,148.5,0,142.09370574420674,0,0.0,0,0.0,4.0,2.8529411764705883,2.0,0.4357058321763818
12-21-2017 3,1021,1020.1714285714286,1019,0.6176670665026724,3,79,72.48571428571428,56,5.751579980223483,0,0.0,0,0.0,0,0.0,0,0.0,8.0,1.8571428571428572,0.0,1.9575323172579409
12-22-2017 0,1019,1015.9411764705883,1011,3.33885460736561,0,86,82.61764705882354,75,3.550626968812375,0,0.0,0,0.0,0,0.0,0,0.0,1.0,-0.4117647058823529,-1.0,0.7014118687516404
12-22-2017 1,1018,1017.0285714285715,1017,0.1690308509457033,1,86,78.37142857142857,64,7.046424684926118,459,205.77142857142857,0,172.3701703609186,0,0.0,0,0.0,5.0,0.3142857142857143,-2.0,1.7451011865391945
12-22-2017 2,1017,1015.3529411764706,1014,0.6458423178030692,2,77,69.82352941176471,66,2.587505974055983,345,157.14705882352942,0,122.72268130316766,0,0.0,0,0.0,3.0,2.0,1.0,0.4264014327112209
12-22-2017 3,1014,1013.5428571428571,1012,0.6572159257878979,3,81,75.97142857142858,59,4.218207831641818,0,0.0,0,0.0,0,0.0,0,0.0,7.0,1.457142857142857,0.0,1.3359917475717549
12-23-2017 0,1011,1010.3823529411765,1009,0.5512908203729235,0,80,75.67647058823529,70,3.5481159168937526,0,0.0,0,0.0,0,0.0,0,0.0,3.0,0.7647058823529411,0.0,0.9865404361127634
12-23-2017 1,1011,1010.4,1010,0.4970501217477084,1,79,69.17142857142858,52,8.675474946434834,768,187.74285714285713,0,188.54525792422967,0,0.0,0,0.0,12.0,2.742857142857143,0.0,2.6047790596478295
12-23-2017 2,1012,1010.5,1010,0.5640760748177662,2,60,52.73529411764706,48,3.7360554756231936,414,167.14705882352942,0,129.83395744657426,0,0.0,0,0.0,7.0,5.529411764705882,4.0,0.7064762801416988
12-23-2017 3,1012,1011.9142857142857,1011,0.2840286409986905,3,80,68.57142857142857,58,7.507978949035463,0,0.0,0,0.0,0,0.0,0,0.0,4.0,2.8285714285714287,1.0,0.9230930832457442
12-24-2017 0,1010,1008.7714285714286,1007,1.113703791164321,0,94,84.26470588235294,68,8.941929910088428,0,0.0,0,0.0,0,0.0,0,0.0,5.0,2.7714285714285714,1.0,1.113703791164321
12-24-2017 1,1007,1006.6470588235294,1006,0.48507125007266594,1,90,83.67647058823529,70,5.209086398320663,667,195.85294117647058,0,191.81922239962407,0,0.0,0,0.0,6.0,3.411764705882353,2.0,1.4998514483779473
12-24-2017 2,1007,1005.9428571428572,1005,0.7252933338781401,2,80,74.65714285714286,70,2.531482443420167,499,174.17142857142858,0,140.06815267917966,0,0.0,0,0.0,8.0,7.257142857142857,6.0,0.6108266887567038
12-24-2017 3,1010,1008.5882352941177,1007,0.8916327229616304,3,92,87.79411764705883,81,3.3373861280286303,0,0.0,0,0.0,0,0.0,0,0.0,7.0,5.764705882352941,5.0,0.8186768159996095
12-25-2017 0,1012,1010.6857142857143,1010,0.9631879839558708,0,99,95.22857142857143,91,2.0592076472405063,0,0.0,0,0.0,0,0.0,0,0.0,5.0,4.0285714285714285,3.0,0.38238526043109716
12-25-2017 1,1011,1010.0294117647059,1010,0.17149858514250885,1,100,87.97058823529412,59,8.82999466047969,956,201.3235294117647,0,211.62627444542568,0,0.0,0,0.0,12.0,5.294117647058823,3.0,2.1815953540402613
12-25-2017 2,1010,1009.4571428571429,1009,0.5054326709601878,2,84,75.74285714285715,71,3.5591047878302633,315,161.45714285714286,0,117.9317706176262,0,0.0,0,0.0,12.0,10.542857142857143,9.0,0.9185300642829263
12-25-2017 3,1012,1011.7352941176471,1011,0.44781107551989907,3,100,93.17647058823529,87,3.039842382629393,0,0.0,0,0.0,0,0.0,0,0.0,8.0,6.0,4.0,1.1547005383792515
12-26-2017 0,1012,1008.3636363636364,1002,4.336027717120402,0,100,97.39393939393939,94,2.2211961014759867,0,0.0,0,0.0,0,0.0,0,0.0,5.0,3.878787878787879,3.0,0.780927963930403
12-26-2017 1,1011,1009.7142857142857,1008,0.7100716024967263,1,100,93.31428571428572,84,4.745099196703333,471,179.37142857142857,0,152.8138209245035,0,0.0,0,0.0,6.0,3.657142857142857,2.0,0.998317913022793
12-26-2017 2,1008,1005.5882352941177,1004,1.2581286502320657,2,89,81.29411764705883,72,5.30025392053092,285,151.02941176470588,0,107.56829692188028,0,0.0,0,0.0,10.0,8.647058823529411,6.0,0.9811049102515929
12-26-2017 3,1004,1003.5714285714286,1003,0.5020964452534338,3,99,94.05714285714286,80,3.505817494183205,0,0.0,0,0.0,0,0.0,0,0.0,9.0,6.371428571428571,5.0,0.9102589898327995
12-27-2017 0,1002,999.8823529411765,996,2.749817689630207,0,97,94.55882352941177,92,1.2837250831570441,0,0.0,0,0.0,0,0.0,0,0.0,6.0,4.088235294117647,3.0,0.8300290998485327
12-27-2017 1,1002,1001.8,1001,0.4058397249567139,1,97,81.48571428571428,62,13.25179550225604,819,209.34285714285716,0,216.30002894361434,0,0.0,0,0.0,13.0,7.142857142857143,3.0,3.7270304939081207
12-27-2017 2,1001,999.3529411764706,998,0.9172539036208377,2,78,63.61764705882353,51,7.164790617940659,420,166.38235294117646,0,127.50353879958435,0,0.0,0,0.0,16.0,11.470588235294118,9.0,1.6557575235604682
12-27-2017 3,998,997.4285714285714,997,0.5020964452534338,3,94,85.91428571428571,76,4.9311222238507355,0,0.0,0,0.0,0,0.0,0,0.0,10.0,7.057142857142857,5.0,1.4130246478608166
12-28-2017 0,996,993.4571428571429,991,1.8840328638144221,0,96,93.05714285714286,89,1.954525023433287,0,0.0,0,0.0,0,0.0,0,0.0,10.0,5.514285714285714,3.0,2.4539455453403605
12-28-2017 1,994,993.4705882352941,992,0.6147329608787305,1,100,91.47058823529412,83,4.272784161641987,373,167.2058823529412,0,146.98356523502164,0,0.0,0,0.0,7.0,4.617647058823529,3.0,1.4357915329891064
12-28-2017 2,992,991.1714285714286,991,0.38238526043109716,2,97,89.25714285714285,78,5.203747841377275,510,158.42857142857142,0,145.97003836692082,0,0.0,0,0.0,11.0,9.428571428571429,7.0,1.2434703403760614
12-28-2017 3,991,991.0,991,0.0,3,94,88.58823529411765,80,3.742610068491932,0,0.0,0,0.0,0,0.0,0,0.0,12.0,9.647058823529411,9.0,0.7739059899518949
12-31-2017 0,1007,1006.2352941176471,1005,0.7807852895958004,0,89,81.26470588235294,68,8.746631640945479,0,0.0,0,0.0,0,0.0,0,0.0,7.0,4.970588235294118,3.0,1.0584521035998622
12-31-2017 1,1008,1007.0588235294117,1007,0.23883257361061286,1,90,77.11764705882354,55,11.438278917692578,1114,205.3235294117647,0,227.4722388107833,0,0.0,0,0.0,14.0,5.852941176470588,2.0,4.39098493086706
12-31-2017 2,1007,1005.6285714285714,1005,0.6456057021813513,2,78,70.91428571428571,63,4.5721112935570885,409,146.45714285714286,0,129.8692425790927,0,0.0,0,0.0,7.0,5.428571428571429,4.0,0.6981367759853317
12-31-2017 3,1006,1005.4411764705883,1005,0.5039947372613783,3,73,62.705882352941174,50,5.791997675815214,0,0.0,0,0.0,0,0.0,0,0.0,15.0,9.647058823529411,4.0,4.051803585992939
01-01-2018 0,1005,1003.0588235294117,999,2.4487619193403445,0,96,77.41176470588235,49,12.451402858918357,0,0.0,0,0.0,0,0.0,0,0.0,12.0,4.911764705882353,3.0,2.1793472341968423
01-01-2018 1,1005,1004.8285714285714,1004,0.38238526043109716,1,83,71.97142857142858,49,10.28558590022583,1472,248.4,0,305.49460378405456,0,0.0,0,0.0,16.0,5.628571428571429,2.0,3.7501820684092775
01-01-2018 2,1004,1002.6176470588235,1002,0.6520227678843525,2,72,57.26470588235294,48,7.04663609205866,309,151.0,0,113.60484411353508,0,0.0,0,0.0,17.0,12.352941176470589,9.0,2.5332019855244945
01-01-2018 3,1002,1001.2,1000,0.6324555320336759,3,92,79.51428571428572,61,8.719050908183515,0,0.0,0,0.0,0,0.0,0,0.0,14.0,7.571428571428571,5.0,2.428818573682593
01-02-2018 0,999,997.7142857142857,997,0.8250286473253902,0,100,94.28571428571429,89,3.015366806010492,0,0.0,0,0.0,7,1.8,0,2.773827256167699,9.0,5.457142857142857,3.0,1.7713879095360283
01-02-2018 1,997,995.5142857142857,994,0.781078762746399,1,100,96.02857142857142,71,6.322163229398594,237,81.17142857142858,0,80.92679542949539,2,0.14285714285714285,0,0.42996970774675736,11.0,4.257142857142857,3.0,1.8995797854642846
01-02-2018 2,995,994.2727272727273,994,0.45226701686664544,2,100,89.29411764705883,68,11.01109471277123,242,67.1470588235294,0,73.89801832457664,24,6.382352941176471,0,8.598853714594236,16.0,9.382352941176471,7.0,2.9747900958020543
01-02-2018 3,997,996.1176470588235,995,0.6402985043618773,3,100,95.23529411764706,73,8.98503410063987,0,0.0,0,0.0,16,13.617647058823529,5,3.524930309926648,13.0,7.735294117647059,6.0,2.2604481123107423
01-03-2018 0,998,996.6764705882352,994,1.8864844365675972,0,93,88.29411764705883,73,3.841791026171264,0,0.0,0,0.0,1,0.6470588235294118,0,0.48507125007266594,10.0,7.0588235294117645,5.0,1.0427578954486507
01-03-2018 1,999,998.5882352941177,998,0.4995541684356422,1,91,82.76470588235294,67,8.297713535117577,363,111.61764705882354,0,121.05220879811306,0,0.0,0,0.0,11.0,7.970588235294118,6.0,1.9146214772297732
01-03-2018 2,999,997.3823529411765,997,0.603761235285532,2,89,86.52941176470588,83,1.7621490687406267,373,112.88235294117646,0,125.34455898451745,0,0.0,0,0.0,8.0,7.9411764705882355,7.0,0.23883257361061283
01-03-2018 3,997,995.9142857142857,995,0.8178676928606546,3,89,76.8,60,9.981748049196947,0,0.0,0,0.0,0,0.0,0,0.0,14.0,10.17142857142857,7.0,2.3823581284309125
01-04-2018 0,998,995.1714285714286,993,2.1072105102371195,0,97,86.48571428571428,79,6.683480198446406,0,0.0,0,0.0,0,0.0,0,0.0,7.0,5.828571428571428,4.0,0.6635782805771913
01-04-2018 1,995,994.2857142857143,993,0.7100716024967263,1,87,79.42857142857143,64,6.208560097751729,287,100.34285714285714,0,96.70724252248391,15,1.1142857142857143,0,3.305711888903353,13.0,7.6,5.0,1.9733518812058897
01-04-2018 2,997,995.4705882352941,995,0.662195344137054,2,86,83.8529411764706,81,1.6354473568540806,303,120.02941176470588,0,99.10034256556932,0,0.0,0,0.0,9.0,8.0,7.0,0.3481553119113957
01-04-2018 3,998,997.6470588235294,997,0.48507125007266594,3,93,82.55882352941177,59,10.759607902258272,0,0.0,0,0.0,0,0.0,0,0.0,15.0,8.411764705882353,6.0,2.720490676094402
01-05-2018 0,1005,1000.7714285714286,998,3.1350552512789034,0,100,95.4,73,5.7863937768852605,0,0.0,0,0.0,0,0.0,0,0.0,9.0,3.857142857142857,1.0,1.8172839647130994
01-05-2018 1,1001,1000.2647058823529,999,0.7904284810156533,1,99,95.05882352941177,72,4.430891397221901,360,137.41176470588235,0,137.02512878302127,0,0.0,0,0.0,10.0,2.8529411764705883,1.0,1.6168122947438694
01-05-2018 2,1002,1001.4857142857143,1001,0.50709255283711,2,96,85.65714285714286,80,4.832140295141768,373,154.2,0,127.20936887435518,0,0.0,0,0.0,8.0,6.714285714285714,4.0,0.7885738643245782
01-05-2018 3,1005,1003.7878787878788,1003,0.6963106238227914,3,91,85.02941176470588,62,7.814071588807522,0,0.0,0,0.0,0,0.0,0,0.0,13.0,7.147058823529412,6.0,1.7430790058621446
01-06-2018 0,1009,1006.2941176470588,1005,1.8994323197352683,0,95,91.55882352941177,73,4.50044561073536,0,0.0,0,0.0,0,0.0,0,0.0,10.0,4.970588235294118,4.0,1.3592621464926111
01-06-2018 1,1008,1006.5588235294117,1005,0.7045813917578353,1,95,77.11764705882354,49,17.424755475667638,922,182.05882352941177,0,196.2811745054544,0,0.0,0,0.0,17.0,8.617647058823529,4.0,4.911425799786582
01-06-2018 2,1007,1007.0,1007,0.0,2,59,52.333333333333336,48,2.7233557730613653,288,159.45454545454547,0,106.0654547051875,0,0.0,0,0.0,18.0,16.38235294117647,14.0,0.985184366143778
01-06-2018 3,1009,1008.1714285714286,1007,0.45281565433046006,3,74,67.6,56,5.568820764388306,0,0.0,0,0.0,0,0.0,0,0.0,17.0,12.971428571428572,10.0,2.2160605519136656
01-07-2018 0,1017,1011.5428571428571,1009,3.5258946060693934,0,95,89.42857142857143,75,3.8293427042011383,0,0.0,0,0.0,0,0.0,0,0.0,15.0,6.628571428571429,4.0,1.9716477773636936
01-07-2018 1,1012,1011.2,1010,0.8677218312746247,1,90,72.4,56,14.059118874574315,1642,252.97142857142856,0,360.63803637069526,0,0.0,0,0.0,17.0,11.257142857142858,6.0,4.374678859762214
01-07-2018 2,1013,1012.3235294117648,1012,0.47485807993381707,2,79,65.8529411764706,55,7.381928601336023,295,158.7941176470588,0,108.63304352805162,0,0.0,0,0.0,18.0,14.647058823529411,11.0,2.0432053389321885
01-07-2018 3,1016,1014.9411764705883,1013,0.9191951838952686,3,91,84.8529411764706,77,3.3132640039802594,0,0.0,0,0.0,0,0.0,0,0.0,13.0,10.117647058823529,9.0,0.9774644342085305
01-08-2018 0,1020,1018.4411764705883,1017,1.2108393400069135,0,100,93.11764705882354,88,4.88513332768242,0,0.0,0,0.0,23,4.029411764705882,0,7.452822504250145,8.0,6.176470588235294,5.0,1.0289915108550531
01-08-2018 1,1021,1019.9090909090909,1019,0.578988145584409,1,94,90.18181818181819,88,1.3335700547436908,436,161.4848484848485,0,157.53751958107495,0,0.0,0,0.0,8.0,6.588235294117647,6.0,0.8208512602438095
01-08-2018 2,1020,1019.1714285714286,1018,0.45281565433046006,2,100,93.31428571428572,88,4.370835352729758,406,178.68571428571428,0,151.8499203797214,0,0.0,0,0.0,9.0,8.114285714285714,7.0,0.7581490064402819
01-08-2018 3,1019,1019.0,1019,0.0,3,100,100.0,100,0.0,0,0.0,0,0.0,24,6.117647058823529,0,7.197494117304123,7.0,5.647058823529412,5.0,0.6458423178030692
01-09-2018 0,1023,1021.7272727272727,1021,0.5740604972870494,0,100,94.21212121212122,82,8.0185627443357,0,0.0,0,0.0,19,3.6470588235294117,0,6.781804322982404,6.0,4.787878787878788,3.0,1.3406522609716827
01-09-2018 1,1027,1024.8,1023,1.1580917366893848,1,96,88.11428571428571,75,5.534764082178946,425,130.25714285714287,0,152.70816898237493,0,0.0,0,0.0,6.0,5.485714285714286,5.0,0.50709255283711
01-09-2018 2,1026,1025.2941176470588,1025,0.46249729006288026,2,78,72.47058823529412,69,2.063173403274337,356,174.14705882352942,0,129.01682585896967,0,0.0,0,0.0,6.0,5.411764705882353,4.0,0.7433603905453459
01-09-2018 3,1025,1024.4571428571428,1023,0.7413365173339117,3,83,77.77142857142857,71,3.049452354745938,0,0.0,0,0.0,0,0.0,0,0.0,4.0,3.4285714285714284,3.0,0.5020964452534338
01-10-2018 0,1022,1015.0285714285715,1006,6.617648926236898,0,100,93.54285714285714,84,5.18676402089042,0,0.0,0,0.0,23,6.0,0,7.817777629149062,6.0,3.6857142857142855,2.0,1.7451011865391943
