_id,has_rain,has_rain_1,has_rain_2,has_rain_3,has_rain_4,has_rain_5,has_rain_6,humidity_70percentile_1,humidity_70percentile_2,humidity_70percentile_3,humidity_70percentile_4,humidity_70percentile_5,humidity_70percentile_6,humidity_90percentile_1,humidity_90percentile_2,humidity_90percentile_3,humidity_90percentile_4,humidity_90percentile_5,humidity_90percentile_6,humidity_avg_1,humidity_avg_2,humidity_avg_3,humidity_avg_4,humidity_avg_5,humidity_avg_6,humidity_fall_1,humidity_fall_2,humidity_fall_3,humidity_fall_4,humidity_fall_5,humidity_fall_6,humidity_max_1,humidity_max_2,humidity_max_3,humidity_max_4,humidity_max_5,humidity_max_6,humidity_min_1,humidity_min_2,humidity_min_3,humidity_min_4,humidity_min_5,humidity_min_6,humidity_rise_1,humidity_rise_2,humidity_rise_3,humidity_rise_4,humidity_rise_5,humidity_rise_6,humidity_steady_1,humidity_steady_2,humidity_steady_3,humidity_steady_4,humidity_steady_5,humidity_steady_6,light_70percentile_1,light_70percentile_2,light_70percentile_3,light_70percentile_4,light_70percentile_5,light_70percentile_6,light_90percentile_1,light_90percentile_2,light_90percentile_3,light_90percentile_4,light_90percentile_5,light_90percentile_6,light_avg_1,light_avg_2,light_avg_3,light_avg_4,light_avg_5,light_avg_6,light_fall_1,light_fall_2,light_fall_3,light_fall_4,light_fall_5,light_fall_6,light_max_1,light_max_2,light_max_3,light_max_4,light_max_5,light_max_6,light_min_1,light_min_2,light_min_3,light_min_4,light_min_5,light_min_6,light_rise_1,light_rise_2,light_rise_3,light_rise_4,light_rise_5,light_rise_6,light_steady_1,light_steady_2,light_steady_3,light_steady_4,light_steady_5,light_steady_6,pressure_70percentile_1,pressure_70percentile_2,pressure_70percentile_3,pressure_70percentile_4,pressure_70percentile_5,pressure_70percentile_6,pressure_90percentile_1,pressure_90percentile_2,pressure_90percentile_3,pressure_90percentile_4,pressure_90percentile_5,pressure_90percentile_6,pressure_avg_1,pressure_avg_2,pressure_avg_3,pressure_avg_4,pressure_avg_5,pressure_avg_6,pressure_fall_1,pressure_fall_2,pressure_fall_3,pressure_fall_4,pressure_fall_5,pressure_fall_6,pressure_max_1,pressure_max_2,pressure_max_3,pressure_max_4,pressure_max_5,pressure_max_6,pressure_min_1,pressure_min_2,pressure_min_3,pressure_min_4,pressure_min_5,pressure_min_6,pressure_rise_1,pressure_rise_2,pressure_rise_3,pressure_rise_4,pressure_rise_5,pressure_rise_6,pressure_steady_1,pressure_steady_2,pressure_steady_3,pressure_steady_4,pressure_steady_5,pressure_steady_6,rain_70percentile_1,rain_70percentile_2,rain_70percentile_3,rain_70percentile_4,rain_70percentile_5,rain_70percentile_6,rain_90percentile_1,rain_90percentile_2,rain_90percentile_3,rain_90percentile_4,rain_90percentile_5,rain_90percentile_6,rain_avg_1,rain_avg_2,rain_avg_3,rain_avg_4,rain_avg_5,rain_avg_6,rain_fall_1,rain_fall_2,rain_fall_3,rain_fall_4,rain_fall_5,rain_fall_6,rain_max_1,rain_max_2,rain_max_3,rain_max_4,rain_max_5,rain_max_6,rain_min_1,rain_min_2,rain_min_3,rain_min_4,rain_min_5,rain_min_6,rain_rise_1,rain_rise_2,rain_rise_3,rain_rise_4,rain_rise_5,rain_rise_6,rain_steady_1,rain_steady_2,rain_steady_3,rain_steady_4,rain_steady_5,rain_steady_6,temperature_70percentile_1,temperature_70percentile_2,temperature_70percentile_3,temperature_70percentile_4,temperature_70percentile_5,temperature_70percentile_6,temperature_90percentile_1,temperature_90percentile_2,temperature_90percentile_3,temperature_90percentile_4,temperature_90percentile_5,temperature_90percentile_6,temperature_avg_1,temperature_avg_2,temperature_avg_3,temperature_avg_4,temperature_avg_5,temperature_avg_6,temperature_fall_1,temperature_fall_2,temperature_fall_3,temperature_fall_4,temperature_fall_5,temperature_fall_6,temperature_max_1,temperature_max_2,temperature_max_3,temperature_max_4,temperature_max_5,temperature_max_6,temperature_min_1,temperature_min_2,temperature_min_3,temperature_min_4,temperature_min_5,temperature_min_6,temperature_rise_1,temperature_rise_2,temperature_rise_3,temperature_rise_4,temperature_rise_5,temperature_rise_6,temperature_steady_1,temperature_steady_2,temperature_steady_3,temperature_steady_4,temperature_steady_5,temperature_steady_6
12_18_2017_2,1,1.0,1.0,1.0,1.0,1.0,1.0,99.0,99.4,100.0,99.0,98.0,96.1,100.0,100.0,100.0,100.0,99.0,99.7,96.05882352941177,98.81818181818181,99.5,98.23529411764706,96.57142857142857,91.20588235294117,8.0,9.0,4.0,7.0,12.0,7.0,100.0,100.0,100.0,100.0,100.0,100.0,82.0,97.0,97.0,95.0,94.0,77.0,12.0,10.0,5.0,10.0,11.0,19.0,14.0,14.0,25.0,17.0,12.0,8.0,41.39999999999999,0.0,0.0,63.39999999999997,46.39999999999998,0.0,81.19999999999999,0.0,0.0,103.0,87.80000000000001,0.0,31.852941176470587,0.0,0.0,43.88235294117647,32.0,0.0,4.0,0.0,0.0,17.0,7.0,0.0,111.0,0.0,0.0,155.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,8.0,17.0,0.0,10.0,33.0,34.0,9.0,11.0,34.0,1008.0,1007.0,1005.0,1002.0,1003.0,1000.0,1008.0,1007.0,1005.0,1003.0,1003.0,1001.0,1007.5,1006.4545454545455,1004.2647058823529,1001.9705882352941,1002.4857142857143,999.8529411764706,0.0,0.0,0.0,2.0,1.0,0.0,1008.0,1007.0,1006.0,1003.0,1003.0,1001.0,1007.0,1006.0,1003.0,1001.0,1001.0,999.0,2.0,2.0,4.0,4.0,4.0,3.0,32.0,31.0,30.0,28.0,30.0,31.0,8.0,5.0,9.099999999999998,4.0,7.0,13.099999999999998,9.0,6.0,18.099999999999998,5.0,8.600000000000001,22.7,7.5,5.121212121212121,7.647058823529412,4.235294117647059,6.685714285714286,10.441176470588236,2.0,4.0,11.0,7.0,11.0,13.0,9.0,7.0,20.0,8.0,23.0,24.0,5.0,4.0,3.0,3.0,3.0,0.0,6.0,7.0,8.0,8.0,8.0,10.0,26.0,22.0,15.0,19.0,16.0,11.0,3.0,3.0,3.0,4.0,5.0,8.0,5.0,3.0,3.0,4.0,6.0,9.0,3.0,2.5757575757575757,2.2058823529411766,3.176470588235294,4.4,7.4411764705882355,6.0,5.0,4.0,6.0,5.0,9.0,6.0,3.0,3.0,4.0,6.0,13.0,2.0,2.0,1.0,2.0,3.0,6.0,5.0,7.0,6.0,5.0,4.0,6.0,23.0,21.0,24.0,23.0,26.0,19.0
04_29_2018_2,0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,66.8,57.0,53.4,77.0,81.0,80.0,76.0,58.0,57.0,78.0,82.0,63.63636363636363,64.88571428571429,54.14705882352941,52.42424242424242,67.47058823529412,78.19354838709677,18.0,6.0,4.0,10.0,15.0,3.0,81.0,77.0,60.0,58.0,79.0,82.0,40.0,59.0,48.0,48.0,49.0,71.0,10.0,14.0,15.0,6.0,6.0,13.0,5.0,15.0,15.0,17.0,13.0,15.0,1666.3999999999992,0.0,32.29999999999997,207.39999999999998,1783.6999999999998,0.0,2443.4,0.0,97.8,292.8,2509.8,0.0,988.8484848484849,0.02857142857142857,26.794117647058822,188.4848484848485,1039.764705882353,0.03225806451612903,4.0,0.0,14.0,28.0,4.0,0.0,2899.0,1.0,111.0,455.0,2789.0,1.0,7.0,0.0,0.0,114.0,5.0,0.0,29.0,1.0,1.0,3.0,30.0,1.0,0.0,34.0,19.0,2.0,0.0,30.0,1009.0,1009.0,1008.0,1010.0,1011.0,1009.0,1009.0,1009.0,1008.0,1011.0,1011.0,1009.0,1009.0,1008.9714285714285,1007.7352941176471,1009.2727272727273,1010.6176470588235,1009.0,0.0,1.0,1.0,3.0,0.0,0.0,1009.0,1009.0,1009.0,1011.0,1011.0,1009.0,1009.0,1008.0,1007.0,1008.0,1010.0,1009.0,1.0,2.0,3.0,1.0,2.0,1.0,32.0,32.0,30.0,29.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,35.0,34.0,33.0,34.0,31.0,22.4,16.0,23.0,24.0,22.199999999999996,16.0,25.0,17.0,24.0,24.0,24.0,17.0,18.03030303030303,15.257142857142858,21.352941176470587,23.09090909090909,19.029411764705884,15.580645161290322,5.0,5.0,6.0,2.0,2.0,3.0,26.0,18.0,24.0,24.0,26.0,17.0,12.0,13.0,18.0,22.0,14.0,14.0,13.0,1.0,1.0,5.0,11.0,1.0,15.0,29.0,27.0,26.0,21.0,27.0
03_27_2018_2,1,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,95.29999999999998,100.0,100.0,100.0,100.0,100.0,100.0,94.02857142857142,100.0,100.0,100.0,100.0,89.97058823529412,13.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,65.0,100.0,100.0,100.0,100.0,77.0,5.0,1.0,1.0,1.0,1.0,20.0,17.0,33.0,33.0,33.0,33.0,13.0,643.2,0.0,0.09999999999999787,574.6999999999999,147.4,0.0,986.6000000000001,0.0,56.89999999999999,710.0999999999999,273.29999999999995,0.0,436.2857142857143,0.0,11.882352941176471,489.05882352941177,121.8529411764706,0.0,9.0,0.0,9.0,18.0,7.0,0.0,1160.0,0.0,77.0,952.0,412.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,20.0,0.0,2.0,14.0,19.0,0.0,6.0,34.0,23.0,2.0,8.0,34.0,1002.0,1000.0,1000.0,1001.0,1003.0,1006.0,1002.0,1000.0,1000.0,1001.0,1003.0,1007.0,1001.0571428571428,999.9705882352941,1000.0,1000.5294117647059,1002.6470588235294,1005.3235294117648,0.0,1.0,0.0,2.0,1.0,4.0,1002.0,1000.0,1000.0,1002.0,1003.0,1007.0,1000.0,999.0,1000.0,1000.0,1002.0,1003.0,3.0,2.0,1.0,1.0,1.0,1.0,32.0,31.0,33.0,31.0,32.0,29.0,0.7999999999999972,8.0,12.099999999999998,18.099999999999998,14.099999999999998,14.099999999999998,4.0,8.0,14.0,22.0,15.7,17.7,1.0571428571428572,6.794117647058823,9.441176470588236,10.941176470588236,13.382352941176471,5.588235294117647,5.0,5.0,5.0,9.0,8.0,5.0,5.0,9.0,14.0,23.0,19.0,21.0,0.0,5.0,3.0,0.0,10.0,0.0,3.0,4.0,9.0,12.0,12.0,6.0,27.0,25.0,20.0,13.0,14.0,23.0,6.0,5.0,4.0,4.0,4.0,3.0,7.600000000000001,5.0,5.0,4.0,4.0,3.0,5.628571428571429,4.323529411764706,4.117647058823529,4.029411764705882,3.9705882352941178,3.0,3.0,4.0,5.0,2.0,1.0,0.0,14.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,5.0,6.0,3.0,2.0,1.0,22.0,25.0,23.0,29.0,31.0,33.0
09_12_2018_3,0,0.0,0.0,0.0,1.0,0.0,0.0,86.1,100.0,100.0,100.0,43.0,100.0,93.39999999999999,100.0,100.0,100.0,45.8,100.0,84.23529411764706,95.1470588235294,100.0,76.38235294117646,42.515151515151516,89.91176470588235,15.0,10.0,0.0,0.0,12.0,6.0,100.0,100.0,100.0,100.0,58.0,100.0,73.0,76.0,100.0,47.0,36.0,50.0,16.0,4.0,1.0,21.0,14.0,4.0,3.0,20.0,33.0,13.0,7.0,24.0,230.99999999999994,348.4,0.0,0.0,227.59999999999997,307.6999999999998,298.7,481.7,0.0,12.199999999999996,239.4,1435.5999999999995,192.6764705882353,243.76470588235293,0.0,3.2941176470588234,170.9090909090909,391.47058823529414,15.0,10.0,0.0,8.0,22.0,11.0,489.0,831.0,0.0,35.0,273.0,2332.0,50.0,0.0,0.0,0.0,40.0,0.0,19.0,19.0,0.0,1.0,10.0,19.0,0.0,5.0,34.0,25.0,1.0,4.0,1011.0,1011.0,1010.0,1009.0,1008.0,1008.0,1011.0,1011.0,1010.0,1010.0,1008.0,1008.0,1010.5588235294117,1010.8823529411765,1010.0,1008.8235294117648,1007.3636363636364,1007.7352941176471,2.0,0.0,0.0,0.0,1.0,1.0,1011.0,1011.0,1010.0,1010.0,1008.0,1008.0,1010.0,1010.0,1010.0,1008.0,1007.0,1007.0,2.0,2.0,1.0,3.0,1.0,3.0,30.0,32.0,33.0,31.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.9117647058823529,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,32.0,34.0,34.0,30.0,33.0,34.0,25.0,22.0,20.0,23.099999999999998,25.0,22.0,25.0,23.0,20.0,24.0,26.0,26.0,24.441176470588236,21.176470588235293,19.764705882352942,22.5,25.181818181818183,21.647058823529413,2.0,1.0,2.0,4.0,2.0,6.0,25.0,24.0,20.0,24.0,26.0,28.0,23.0,19.0,19.0,20.0,25.0,19.0,4.0,6.0,3.0,2.0,3.0,11.0,28.0,27.0,29.0,28.0,28.0,17.0
05_27_2018_3,0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,83.0,87.0,58.0,47.0,74.2,58.0,83.7,88.7,72.4,49.0,81.0,53.23529411764706,72.82352941176471,85.47058823529412,57.75757575757576,45.515151515151516,62.73529411764706,12.0,16.0,13.0,3.0,10.0,22.0,60.0,85.0,92.0,80.0,50.0,84.0,49.0,51.0,82.0,49.0,40.0,43.0,13.0,8.0,13.0,20.0,14.0,4.0,9.0,10.0,8.0,10.0,9.0,8.0,332.29999999999995,1139.3999999999999,0.0,46.799999999999976,252.79999999999995,2195.3,613.4,2404.5,0.0,98.80000000000001,448.4,2653.1,339.38235294117646,829.6176470588235,1.0294117647058822,30.696969696969695,260.1515151515151,1226.4705882352941,22.0,10.0,0.0,13.0,19.0,3.0,1187.0,3286.0,22.0,127.0,784.0,3093.0,114.0,20.0,0.0,0.0,98.0,42.0,12.0,21.0,3.0,4.0,12.0,31.0,0.0,3.0,31.0,16.0,2.0,0.0,1011.0,1011.0,1010.0,1009.0,1008.0,1009.0,1011.0,1011.0,1010.0,1010.0,1009.0,1009.0,1010.3235294117648,1010.8235294117648,1010.0,1008.5454545454545,1007.8484848484849,1007.9411764705883,2.0,2.0,0.0,0.0,2.0,0.0,1011.0,1012.0,1010.0,1010.0,1009.0,1009.0,1009.0,1010.0,1010.0,1007.0,1007.0,1006.0,1.0,4.0,1.0,4.0,1.0,4.0,31.0,28.0,33.0,29.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,34.0,33.0,33.0,34.0,24.0,22.0,21.0,25.0,27.0,28.0,24.0,24.0,21.0,26.0,27.0,29.0,23.294117647058822,20.5,19.647058823529413,24.242424242424242,26.818181818181817,23.91176470588235,2.0,5.0,5.0,4.0,3.0,2.0,24.0,25.0,22.0,26.0,27.0,30.0,22.0,18.0,18.0,22.0,26.0,19.0,4.0,10.0,2.0,1.0,3.0,11.0,28.0,19.0,27.0,28.0,27.0,21.0
01_09_2018_3,0,0.0,0.0,1.0,1.0,0.0,0.0,73.0,91.0,100.0,100.0,96.0,90.69999999999999,75.0,92.6,100.0,100.0,100.0,92.0,72.47058823529412,88.11428571428571,99.84848484848484,100.0,93.31428571428572,90.15625,8.0,17.0,2.0,0.0,8.0,9.0,78.0,96.0,100.0,100.0,100.0,94.0,69.0,75.0,97.0,100.0,88.0,88.0,12.0,6.0,1.0,1.0,17.0,8.0,14.0,12.0,30.0,33.0,10.0,15.0,280.4,252.19999999999976,0.0,0.0,308.6,265.1,318.1,369.0,0.0,0.0,363.4,373.0,174.14705882352942,130.25714285714287,0.0,0.0,178.68571428571428,157.9375,24.0,4.0,0.0,0.0,24.0,6.0,356.0,425.0,0.0,0.0,406.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,0.0,0.0,5.0,18.0,4.0,10.0,33.0,34.0,6.0,8.0,1025.1,1026.0,1022.0,1019.0,1019.0,1020.0,1026.0,1026.0,1022.0,1019.0,1020.0,1020.0,1025.2941176470588,1024.8,1021.030303030303,1019.0,1019.1714285714286,1019.875,3.0,2.0,0.0,0.0,2.0,1.0,1026.0,1027.0,1023.0,1019.0,1020.0,1021.0,1025.0,1023.0,1020.0,1019.0,1018.0,1019.0,3.0,6.0,4.0,1.0,2.0,3.0,28.0,27.0,29.0,33.0,31.0,28.0,0.0,0.0,14.599999999999994,5.199999999999996,0.0,0.0,0.0,0.0,19.0,17.7,0.0,0.0,0.0,0.0,7.363636363636363,6.117647058823529,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,34.0,35.0,16.0,15.0,35.0,32.0,6.0,6.0,6.0,6.0,9.0,7.0,6.0,6.0,6.0,6.0,9.0,8.0,5.411764705882353,5.485714285714286,5.454545454545454,5.647058823529412,8.114285714285714,6.625,4.0,2.0,0.0,4.0,2.0,2.0,6.0,6.0,6.0,7.0,9.0,8.0,4.0,5.0,5.0,5.0,7.0,6.0,3.0,3.0,2.0,3.0,2.0,5.0,27.0,30.0,31.0,27.0,31.0,25.0
10_02_2018_3,0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.36363636363636,100.0,100.0,100.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,77.0,100.0,100.0,100.0,100.0,1.0,3.0,1.0,1.0,1.0,1.0,31.0,28.0,34.0,33.0,33.0,34.0,149.5,268.79999999999995,0.0,0.0,140.1,84.6,206.8,1890.8000000000002,0.0,9.199999999999996,223.8,126.80000000000001,133.46875,463.42424242424244,0.0,1.9411764705882353,117.73529411764706,61.542857142857144,21.0,7.0,0.0,4.0,16.0,8.0,363.0,2275.0,0.0,18.0,260.0,162.0,50.0,0.0,0.0,0.0,41.0,0.0,9.0,20.0,0.0,3.0,17.0,18.0,2.0,6.0,35.0,27.0,1.0,9.0,1005.0,1005.0,1003.0,1003.0,1005.0,1006.0,1005.0,1005.0,1003.0,1003.0,1005.0,1007.0,1004.9375,1004.3030303030303,1003.0857142857143,1003.0882352941177,1004.0,1006.0857142857143,4.0,0.0,2.0,1.0,2.0,2.0,1006.0,1005.0,1004.0,1004.0,1005.0,1007.0,1004.0,1003.0,1003.0,1003.0,1003.0,1005.0,5.0,3.0,3.0,3.0,1.0,1.0,23.0,30.0,30.0,30.0,31.0,32.0,0.0,0.0,9.799999999999997,15.0,13.0,0.0,0.0,0.0,12.0,16.7,18.0,0.0,0.0,0.0,4.6571428571428575,13.647058823529411,11.294117647058824,0.14285714285714285,0.0,0.0,9.0,12.0,15.0,1.0,0.0,0.0,13.0,21.0,23.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,13.0,10.0,2.0,32.0,33.0,24.0,9.0,9.0,32.0,20.0,19.4,14.0,14.0,13.0,13.0,20.0,22.0,14.0,16.4,14.0,13.0,19.5625,17.03030303030303,14.085714285714285,14.470588235294118,13.264705882352942,11.914285714285715,3.0,8.0,2.0,5.0,1.0,0.0,20.0,24.0,15.0,20.0,14.0,13.0,19.0,13.0,14.0,13.0,13.0,11.0,4.0,9.0,3.0,6.0,3.0,3.0,25.0,16.0,30.0,23.0,30.0,32.0
07_31_2017_1,0,0.0,0.0,0.0,0.0,0.0,0.0,81.1,56.0,43.0,59.0,62.4,44.4,84.0,58.0,44.7,71.0,68.8,46.0,74.11764705882354,48.94117647058823,40.61764705882353,54.2,57.72727272727273,39.666666666666664,8.0,4.0,15.0,23.0,9.0,4.0,85.0,59.0,46.0,76.0,73.0,47.0,58.0,38.0,36.0,39.0,46.0,33.0,20.0,17.0,9.0,11.0,21.0,15.0,6.0,13.0,10.0,1.0,3.0,14.0,0.0,77.49999999999997,233.59999999999988,1924.0,0.0,89.59999999999998,0.0,137.8,350.1,2207.4,0.0,140.4,0.14705882352941177,44.029411764705884,219.2941176470588,1084.6,0.12121212121212122,47.36363636363637,0.0,16.0,22.0,4.0,0.0,15.0,5.0,146.0,563.0,2459.0,4.0,150.0,0.0,0.0,149.0,12.0,0.0,0.0,1.0,1.0,7.0,31.0,1.0,3.0,33.0,17.0,5.0,0.0,32.0,15.0,1008.0,1008.0,1008.0,1009.0,1008.0,1006.0,1008.0,1008.0,1009.0,1009.0,1008.0,1006.8,1008.0,1007.4117647058823,1007.8529411764706,1009.0857142857143,1007.6060606060606,1005.2727272727273,0.0,0.0,2.0,1.0,0.0,0.0,1008.0,1008.0,1009.0,1010.0,1008.0,1007.0,1008.0,1007.0,1007.0,1009.0,1007.0,1004.0,1.0,2.0,1.0,2.0,2.0,4.0,33.0,32.0,31.0,32.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,34.0,35.0,33.0,33.0,23.0,28.0,28.0,28.0,22.0,27.4,23.7,28.0,29.0,30.0,23.0,28.0,21.91176470588235,26.441176470588236,28.147058823529413,24.228571428571428,21.303030303030305,26.12121212121212,4.0,4.0,3.0,2.0,6.0,6.0,24.0,28.0,29.0,31.0,23.0,29.0,20.0,24.0,28.0,19.0,19.0,23.0,1.0,1.0,4.0,13.0,3.0,2.0,29.0,29.0,27.0,20.0,24.0,25.0
05_14_2017_2,1,0.0,0.0,0.0,1.0,0.0,0.0,71.1,76.1,69.0,82.2,80.1,91.0,77.0,77.0,70.0,89.4,88.7,92.0,67.0,73.23529411764706,67.03030303030303,76.58823529411765,68.97058823529412,89.48484848484848,16.0,7.0,9.0,12.0,18.0,8.0,77.0,78.0,72.0,91.0,91.0,92.0,58.0,65.0,63.0,66.0,52.0,85.0,10.0,14.0,12.0,13.0,15.0,14.0,8.0,13.0,12.0,9.0,1.0,11.0,625.4999999999998,0.0,40.99999999999998,267.7,647.0999999999998,0.0,805.5,0.0,147.8,366.0,1598.8,0.0,442.3235294117647,0.4117647058823529,41.878787878787875,242.94117647058823,632.2058823529412,0.18181818181818182,9.0,0.0,12.0,14.0,9.0,0.0,1267.0,11.0,244.0,550.0,1929.0,6.0,26.0,0.0,0.0,77.0,19.0,0.0,25.0,2.0,3.0,20.0,25.0,1.0,0.0,32.0,18.0,0.0,0.0,32.0,1005.0,1001.0,1000.0,999.0,999.0,1001.0,1005.0,1002.0,1000.0,1000.0,1000.0,1001.0,1003.7941176470588,1000.7647058823529,999.1515151515151,999.0882352941177,999.2647058823529,1000.5454545454545,0.0,1.0,1.0,3.0,2.0,2.0,1006.0,1002.0,1001.0,1000.0,1000.0,1001.0,1002.0,1000.0,998.0,998.0,999.0,999.0,5.0,3.0,5.0,3.0,3.0,1.0,29.0,30.0,27.0,28.0,29.0,30.0,0.0,0.0,0.0,10.199999999999996,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,6.294117647058823,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,34.0,34.0,33.0,16.0,34.0,33.0,21.0,17.0,22.0,23.0,24.0,16.0,22.0,18.0,23.0,23.0,25.0,16.0,18.735294117647058,16.470588235294116,20.87878787878788,21.88235294117647,20.705882352941178,15.727272727272727,3.0,5.0,5.0,3.0,6.0,5.0,22.0,19.0,23.0,23.0,25.0,17.0,15.0,15.0,18.0,20.0,15.0,15.0,10.0,3.0,1.0,6.0,12.0,4.0,21.0,26.0,27.0,25.0,16.0,24.0
01_02_2018_3,1,1.0,1.0,0.0,0.0,0.0,0.0,96.0,100.0,95.0,85.8,59.4,79.8,98.80000000000001,100.0,96.0,89.6,67.0,82.0,89.12121212121212,95.91176470588235,93.0,79.51428571428572,57.0,71.97142857142858,13.0,4.0,16.0,8.0,12.0,15.0,100.0,100.0,98.0,92.0,72.0,83.0,68.0,71.0,88.0,61.0,48.0,49.0,11.0,10.0,15.0,20.0,17.0,13.0,9.0,20.0,2.0,7.0,4.0,7.0,100.6,151.79999999999995,0.0,0.0,236.6,325.0,186.20000000000002,189.2,0.0,0.0,298.40000000000003,331.8,69.18181818181819,81.58823529411765,0.0,0.0,155.42424242424244,248.4,18.0,7.0,0.0,0.0,21.0,8.0,242.0,237.0,0.0,0.0,309.0,1472.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,8.0,18.0,6.0,10.0,33.0,35.0,4.0,9.0,994.0,996.0,999.0,1001.8,1003.0,1005.0,995.0,996.0,1000.0,1002.0,1003.0,1005.0,994.2727272727273,995.5294117647059,998.5757575757576,1001.2,1002.6363636363636,1004.8285714285714,1.0,5.0,3.0,3.0,2.0,2.0,995.0,997.0,1000.0,1002.0,1004.0,1005.0,994.0,994.0,997.0,1000.0,1002.0,1004.0,3.0,3.0,1.0,2.0,1.0,2.0,29.0,26.0,29.0,30.0,30.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.6999999999999993,0.0,0.0,0.0,0.0,6.03030303030303,0.14705882352941177,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,17.0,30.0,33.0,35.0,33.0,35.0,9.0,5.0,5.0,8.0,14.0,6.0,14.0,6.0,5.0,11.600000000000001,15.0,12.200000000000003,9.454545454545455,4.294117647058823,4.424242424242424,7.571428571428571,12.424242424242424,5.628571428571429,6.0,6.0,8.0,14.0,12.0,6.0,16.0,11.0,6.0,14.0,17.0,16.0,7.0,3.0,3.0,5.0,9.0,2.0,8.0,10.0,7.0,6.0,11.0,11.0,19.0,18.0,18.0,15.0,10.0,18.0
